
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,

 0.00000, 0.00000, 0.00000,30000.00000, 0.00000, 2.29105, 0.00000,800.00000, 2.29105, 0.00000, 0.00000, 0.00000, 0.00000, 0.04642,-0.00967, 1.04550, 0.80645,285.30266,626.20909,2017.33539, 0.00000, 0.00000, 0.00000,
 0.10000,80.00075,-0.00155,30000.00554,-0.01440, 2.22350,-0.00035,800.01549, 2.21723,-0.00242,-0.27688,-1.33643,-0.00740, 0.04437,-0.00931, 1.00205, 0.80647,285.31365,626.20893,2017.33539, 0.00000, 0.00000, 0.00000,
 0.20000,160.00332,-0.00618,30000.01134,-0.05343, 2.02723,-0.00145,800.03752, 2.02789,-0.00483,-0.49377,-2.56909,-0.01763, 0.04151,-0.00839, 0.93179, 0.80649,285.32930,626.20876,2017.33539, 0.00000, 0.00000, 0.00000,
 0.30000,240.00865,-0.01377,29999.99480,-0.11167, 1.71371,-0.00348,800.07125, 1.74037,-0.00638,-0.66283,-3.68186,-0.03295, 0.03745,-0.00715, 0.83707, 0.80653,285.35353,626.20924,2017.33539, 0.00000, 0.00000, 0.00000,
 0.40000,320.01796,-0.02419,29999.92552,-0.18499, 1.29452,-0.00667,800.11765, 1.37151,-0.00618,-0.79724,-4.68433,-0.05320, 0.03221,-0.00578, 0.72159, 0.80657,285.38736,626.21122,2017.33539, 0.00000, 0.00000, 0.00000,
 0.50000,400.03235,-0.03721,29999.76638,-0.27053, 0.78019,-0.01112,800.17498, 0.93616,-0.00349,-0.90900,-5.58558,-0.07734, 0.02606,-0.00436, 0.58952, 0.80663,285.42994,626.21579,2017.33539, 0.00000, 0.00000, 0.00000,
 0.60000,480.05247,-0.05252,29999.47492,-0.36650, 0.18048,-0.01683,800.23910, 0.44748, 0.00228,-1.00807,-6.39266,-0.10371, 0.01921,-0.00298, 0.44445, 0.80669,285.47875,626.22415,2017.33539, 0.00000, 0.00000, 0.00000,
 0.70000,560.07824,-0.06970,29999.00446,-0.47198,-0.49552,-0.02358,800.30415,-0.08278, 0.01142,-1.10193,-7.11197,-0.12997, 0.01304,-0.00195, 0.28815, 0.80676,285.53012,626.23764,2017.33539, 0.00000, 0.00000, 0.00000,
 0.80000,640.10915,-0.08830,29998.30443,-0.58833,-1.23971,-0.03083,800.37848,-0.64327, 0.02367,-1.23830,-7.75957,-0.15160, 0.01341,-0.00243, 0.11692, 0.80683,285.59054,626.25771,2017.33539, 0.00000, 0.00000, 0.00000,
 0.90000,720.14507,-0.10806,29997.32003,-0.72139,-2.04584,-0.03757,800.46287,-1.22556, 0.03853,-1.43634,-8.35240,-0.16591, 0.01382,-0.00308,-0.05965, 0.80691,285.66113,626.28594,2017.33539, 0.00000, 0.00000, 0.00000,
 1.00000,800.18460,-0.12855,29995.99444,-0.87696,-2.90903,-0.04252,800.54802,-1.82372, 0.05565,-1.68730,-8.90207,-0.17194, 0.01428,-0.00387,-0.24006, 0.80699,285.73588,626.32396,2017.33539, 0.00000, 0.00000, 0.00000,
 1.10000,880.22463,-0.14907,29994.26968,-1.06003,-3.82547,-0.04418,800.62390,-2.43324, 0.07471,-1.98281,-9.41886,-0.16898, 0.01478,-0.00477,-0.42316, 0.80706,285.80823,626.37342,2017.33539, 0.00000, 0.00000, 0.00000,
 1.20000,960.26016,-0.16857,29992.08696,-1.27491,-4.79231,-0.04086,800.68005,-3.05079, 0.09546,-2.31505,-9.91199,-0.15654, 0.01531,-0.00577,-0.60814, 0.80711,285.87133,626.43603,2017.33539, 0.00000, 0.00000, 0.00000,
 1.30000,1040.28405,-0.18551,29989.38711,-1.52524,-5.80754,-0.03067,800.70571,-3.67412, 0.11767,-2.67690,-10.38982,-0.13429, 0.01587,-0.00687,-0.79442, 0.80713,285.91813,626.51347,2017.33539, 0.00000, 0.00000, 0.00000,
 1.40000,1120.28698,-0.19778,29986.11076,-1.81414,-6.86996,-0.01153,800.68997,-4.30187, 0.14115,-3.06196,-10.86011,-0.10201, 0.01647,-0.00804,-0.98169, 0.80710,285.94143,626.60747,2017.33539, 0.00000, 0.00000, 0.00000,
 1.50000,1200.25718,-0.20257,29982.19853,-2.14428,-7.97907, 0.01884,800.62177,-4.93349, 0.16574,-3.46453,-11.33025,-0.05962, 0.01710,-0.00927,-1.16980, 0.80702,285.93397,626.71972,2017.33539, 0.00000, 0.00000, 0.00000,
 1.60000,1280.17998,-0.19595,29977.58912,-2.51455,-9.13390, 0.06266,800.48082,-5.56292, 0.19150,-3.76749,-11.76845,-0.01334, 0.01601,-0.00715,-1.40789, 0.80686,285.88189,626.85199,2017.33539, 0.00000, 0.00000, 0.00000,
 1.70000,1360.03574,-0.17175,29972.21053,-2.90618,-10.32759, 0.12089,800.24304,-6.17694, 0.21765,-3.83157,-12.11785, 0.03091, 0.01477,-0.00476,-1.64392, 0.80660,285.76875,627.00637,2017.33539, 0.00000, 0.00000, 0.00000,
 1.80000,1439.80119,-0.12238,29965.98995,-3.29805,-11.55099, 0.19394,799.90014,-6.76880, 0.24196,-3.69858,-12.37725, 0.07710, 0.01359,-0.00238,-1.86936, 0.80623,285.58940,627.18494,2017.33539, 0.00000, 0.00000, 0.00000,
 1.90000,1519.45038,-0.03953,29958.85883,-3.67306,-12.79509, 0.28195,799.44711,-7.33246, 0.26178,-3.40625,-12.54927, 0.12685, 0.01249, 0.00013,-2.08208, 0.80575,285.34101,627.38971,2017.33539, 0.00000, 0.00000, 0.00000,
 2.00000,1598.95507, 0.08557,29950.75365,-4.01753,-14.05131, 0.38459,798.88241,-7.86271, 0.27448,-2.98776,-12.63946, 0.17906, 0.01147, 0.00293,-2.28027, 0.80515,285.02321,627.62252,2017.33539, 0.00000, 0.00000, 0.00000,
 2.10000,1678.28521, 0.26183,29941.61644,-4.32075,-15.31180, 0.50090,798.20797,-8.35534, 0.27781,-2.47268,-12.65562, 0.23004, 0.01054, 0.00614,-2.46256, 0.80444,284.63802,627.88505,2017.33539, 0.00000, 0.00000, 0.00000,
 2.20000,1757.40944, 0.49791,29931.39526,-4.57448,-16.56965, 0.62914,797.42905,-8.80723, 0.27024,-1.88754,-12.60715, 0.27404, 0.00971, 0.00981,-2.62795, 0.80362,284.18983,628.17883,2017.33539, 0.00000, 0.00000, 0.00000,
 2.30000,1836.29559, 0.80187,29920.04439,-4.77263,-17.81908, 0.76669,796.55389,-9.21637, 0.25119,-1.25612,-12.50435, 0.30400, 0.00897, 0.01395,-2.77588, 0.80269,283.68504,628.50521,2017.33539, 0.00000, 0.00000, 0.00000,
 2.40000,1914.91124, 1.18091,29907.52446,-4.91088,-19.05544, 0.91003,795.59320,-9.58177, 0.22120,-0.59948,-12.35779, 0.31254, 0.00832, 0.01851,-2.90620, 0.80168,283.13179,628.86537,2017.33539, 0.00000, 0.00000, 0.00000,
 2.50000,1993.22416, 1.64101,29893.80234,-4.98638,-20.27524, 1.05486,794.55966,-9.90345, 0.18186, 0.06411,-12.17779, 0.29296, 0.00777, 0.02334,-3.01914, 0.80059,282.53948,629.26029,2017.33539, 0.00000, 0.00000, 0.00000,
 2.60000,2071.20296, 2.18668,29878.85144,-4.99799,-21.47679, 1.19631,793.47209,-10.18463, 0.13573, 0.69706,-12.00688, 0.24205, 0.00818, 0.02739,-3.09463, 0.79944,281.92181,629.69081,2017.33539, 0.00000, 0.00000, 0.00000,
 2.70000,2148.81949, 2.82022,29862.65581,-4.95109,-22.66720, 1.33038,792.35709,-10.43983, 0.08642, 1.23310,-11.94524, 0.16230, 0.00899, 0.03110,-3.15230, 0.79826,281.29783,630.15744,2017.33539, 0.00000, 0.00000, 0.00000,
 2.80000,2226.04744, 3.54217,29845.20585,-4.85304,-23.85756, 1.45363,791.22083,-10.68117, 0.03814, 1.68950,-11.98403, 0.05349, 0.00976, 0.03467,-3.20665, 0.79705,280.67198,630.66052,2017.33539, 0.00000, 0.00000, 0.00000,
 2.90000,2302.86044, 4.35193,29826.49366,-4.70901,-25.05753, 1.56265,790.06504,-10.91848,-0.00536, 2.08417,-12.11154,-0.08117, 0.01054, 0.03790,-3.26024, 0.79582,280.04551,631.20036,2017.33539, 0.00000, 0.00000, 0.00000,
 3.00000,2379.23159, 5.24787,29806.51220,-4.52271,-26.27576, 1.65435,788.88854,-11.16012,-0.04102, 2.42772,-12.32012,-0.23557, 0.01136, 0.04073,-3.31528, 0.79457,279.41760,631.77721,2017.33539, 0.00000, 0.00000, 0.00000,
 3.10000,2455.13302, 6.22737,29785.25485,-4.29701,-27.52015, 1.72625,787.68767,-11.41349,-0.06673, 2.72999,-12.60530,-0.40152, 0.01222, 0.04279,-3.37320, 0.79328,278.78567,632.39137,2017.33539, 0.00000, 0.00000, 0.00000,
 3.20000,2530.53557, 7.28686,29762.71506,-4.03404,-28.79822, 1.77661,786.45637,-11.68541,-0.08148, 2.99885,-12.96577,-0.56976, 0.01315, 0.04404,-3.43569, 0.79196,278.14543,633.04311,2017.33539, 0.00000, 0.00000, 0.00000,
 3.30000,2605.40836, 8.42178,29738.88603,-3.73564,-30.11738, 1.80454,785.18600,-11.98236,-0.08531, 3.23839,-13.40285,-0.73101, 0.01417, 0.04453,-3.50431, 0.79060,277.49081,633.73271,2017.33539, 0.00000, 0.00000, 0.00000,
 3.40000,2679.71831, 9.62671,29713.76054,-3.40373,-31.48519, 1.80994,783.86526,-12.31076,-0.07923, 3.44963,-13.92013,-0.87682, 0.01529, 0.04436,-3.58057, 0.78918,276.81386,634.46049,2017.33539, 0.00000, 0.00000, 0.00000,
 3.50000,2753.42971,10.89534,29687.33073,-3.04056,-32.90965, 1.79338,782.47995,-12.67716,-0.06499, 3.63139,-14.52324,-1.00035, 0.01651, 0.04371,-3.66597, 0.78770,276.10461,635.22678,2017.33539, 0.00000, 0.00000, 0.00000,
 3.60000,2826.50364,12.22062,29659.58804,-2.64884,-34.39937, 1.75589,781.01261,-13.08844,-0.04488, 3.78117,-15.21972,-1.09678, 0.01787, 0.04278,-3.76203, 0.78612,275.35083,636.03193,2017.33539, 0.00000, 0.00000, 0.00000,
 3.70000,2898.89740,13.59471,29630.52317,-2.23172,-35.96380, 1.69873,779.44208,-13.55198,-0.02145, 3.89603,-16.01891,-1.16355, 0.01938, 0.04177,-3.87031, 0.78444,274.53777,636.87633,2017.33539, 0.00000, 0.00000, 0.00000,
 3.80000,2970.56382,15.00915,29600.12617,-1.79259,-37.61349, 1.62308,777.74294,-14.07584, 0.00267, 3.97360,-16.93195,-1.20037, 0.02106, 0.04091,-3.99237, 0.78262,273.64770,637.76041,2017.33539, 0.00000, 0.00000, 0.00000,
 3.90000,3041.45059,16.45481,29568.38659,-1.33469,-39.36012, 1.52968,775.88501,-14.66889, 0.02499, 4.01596,-17.96948,-1.20902, 0.02298, 0.04037,-4.12947, 0.78065,272.65966,638.68458,2017.33539, 0.00000, 0.00000, 0.00000,
 4.00000,3111.49964,17.92201,29535.29410,-0.86003,-41.21447, 1.41853,773.83686,-15.34005, 0.04306, 4.04957,-19.01653,-1.18991, 0.02459, 0.03980,-4.25901, 0.77847,271.55197,639.64930,2017.33539, 0.00000, 0.00000, 0.00000,
 4.10000,3180.65146,19.40032,29500.84466,-0.36129,-43.13878, 1.28927,771.59370,-16.05778, 0.05126, 4.21411,-19.30124,-1.13003, 0.02566, 0.03946,-4.36716, 0.77609,270.32171,640.65482,2017.33539, 0.00000, 0.00000, 0.00000,
 4.20000,3248.84860,20.87866,29465.04308, 0.17650,-45.04873, 1.14255,769.15629,-16.74055, 0.04172, 4.52099,-18.76963,-1.03745, 0.02658, 0.04023,-4.46229, 0.77352,268.96986,641.70115,2017.33539, 0.00000, 0.00000, 0.00000,
 4.30000,3316.03632,22.34531,29427.89991, 0.76603,-46.87012, 0.97975,766.55270,-17.31814, 0.00863, 4.94529,-17.58260,-0.92937, 0.02732, 0.04227,-4.53274, 0.77078,267.51645,642.78815,2017.33539, 0.00000, 0.00000, 0.00000,
 4.40000,3382.16677,23.78791,29389.43201, 1.41711,-48.54761, 0.80231,763.83667,-17.74075,-0.05092, 5.46761,-15.95154,-0.82712, 0.02796, 0.04562,-4.57329, 0.76791,265.99926,643.91548,2017.33539, 0.00000, 0.00000, 0.00000,
 4.50000,3447.20177,25.19339,29349.66201, 2.13956,-50.04833, 0.61054,761.07743,-17.98149,-0.13705, 6.08760,-14.11058,-0.75391, 0.02844, 0.05024,-4.58170, 0.76500,264.46644,645.08265,2017.33539, 0.00000, 0.00000, 0.00000,
 4.60000,3511.11438,26.54795,29308.61723, 2.94385,-51.36263, 0.40233,758.35032,-18.03685,-0.24693, 6.78519,-12.28667,-0.73143, 0.02877, 0.05600,-4.55920, 0.76212,262.96999,646.28901,2017.33539, 0.00000, 0.00000, 0.00000,
 4.70000,3573.88906,27.83711,29266.32837, 3.84119,-52.50178, 0.17168,755.72615,-17.92399,-0.37459, 7.53520,-10.67371,-0.77846, 0.02897, 0.06270,-4.51023, 0.75935,261.55827,647.53384,2017.33539, 0.00000, 0.00000, 0.00000,
 4.80000,3635.52058,29.04570,29222.82827, 4.84422,-53.49365,-0.09238,753.26270,-17.67607,-0.51135, 8.30745,-9.41566,-0.90859, 0.02905, 0.07001,-4.44141, 0.75672,260.27029,648.81633,2017.33539, 0.00000, 0.00000, 0.00000,
 4.90000,3696.01195,30.15783,29178.15071, 5.96722,-54.37696,-0.40648,750.99940,-17.33655,-0.64651, 9.06832,-8.59821,-1.12798, 0.02906, 0.07743,-4.36065, 0.75430,259.13223,650.13567,2017.33539, 0.00000, 0.00000, 0.00000,
 5.00000,3755.37178,31.15683,29132.32949, 7.22599,-55.19522,-0.79275,748.95520,-16.95315,-0.76856, 9.78381,-8.24850,-1.43352, 0.02902, 0.08433,-4.27634, 0.75210,258.15612,651.49103,2017.33539, 0.00000, 0.00000, 0.00000,
 5.10000,3813.61147,32.02508,29085.39772, 8.63740,-55.99099,-1.27785,747.12942,-16.57226,-0.86652,10.42341,-8.34119,-1.81205, 0.02897, 0.09001,-4.19649, 0.75011,257.34056,652.88159,2017.33539, 0.00000, 0.00000, 0.00000,
 5.20000,3870.74243,32.74375,29037.38731,10.21882,-56.80099,-1.89150,745.50473,-16.23431,-0.93137,10.96345,-8.80885,-2.24105, 0.02893, 0.09379,-4.12799, 0.74832,256.67291,654.30658,2017.33539, 0.00000, 0.00000, 0.00000,
 5.30000,3926.77373,33.29253,28988.32862,11.98748,-57.65260,-2.66452,744.05143,-15.97038,-0.95722,11.38894,-9.55460,-2.69095, 0.02893, 0.09517,-4.07592, 0.74670,256.13216,655.76528,2017.33539, 0.00000, 0.00000, 0.00000,
 5.40000,3981.71038,33.64940,28938.25044,13.95971,-58.56173,-3.62680,742.73213,-15.80027,-0.94192,11.69343,-10.46536,-3.12877, 0.02899, 0.09393,-4.04317, 0.74521,255.69217,657.25699,2017.33539, 0.00000, 0.00000, 0.00000,
 5.50000,4035.55227,33.79041,28887.18024,16.14981,-59.53216,-4.80507,741.50628,-15.73183,-0.88717,11.87727,-11.42451,-3.52233, 0.02911, 0.09014,-4.03018, 0.74381,255.32472,658.78106,2017.33539, 0.00000, 0.00000, 0.00000,
 5.60000,4088.29393,33.68976,28835.14457,18.56851,-60.55620,-6.22070,740.33423,-15.76161,-0.79793,11.94505,-12.32321,-3.84422, 0.02927, 0.08416,-4.03523, 0.74246,255.00224,660.33687,2017.33539, 0.00000, 0.00000, 0.00000,
 5.70000,4139.92495,33.31997,28782.16978,21.22082,-61.61655,-7.88732,739.18065,-15.87644,-0.68149,11.90320,-13.06982,-4.07479, 0.02947, 0.07656,-4.05478, 0.74113,254.70012,661.92380,2017.33539, 0.00000, 0.00000, 0.00000,
 5.80000,4190.43099,32.65241,28728.28265,24.10352,-62.68906,-9.80842,738.01715,-16.05577,-0.54632,11.75839,-13.59699,-4.20351, 0.02968, 0.06798,-4.08420, 0.73979,254.39852,663.54121,2017.33539, 0.00000, 0.00000, 0.00000,
 5.90000,4239.79524,31.65791,28673.51098,27.20255,-63.74608,-11.97517,736.82423,-16.27447,-0.40090,11.51689,-13.86599,-4.22883, 0.02988, 0.05905,-4.11835, 0.73842,254.08368,665.18843,2017.33539, 0.00000, 0.00000, 0.00000,
 6.00000,4288.00001,30.30752,28617.88392,30.49107,-64.76012,-14.36494,735.59222,-16.50586,-0.25285,11.18474,-13.86816,-4.15668, 0.03005, 0.05029,-4.15232, 0.73700,253.74859,666.86474,2017.33539, 0.00000, 0.00000, 0.00000,
 6.10000,4335.02828,28.57325,28561.43209,33.92909,-65.70725,-16.94142,734.32126,-16.72450,-0.10837,10.76830,-13.62313,-3.99822, 0.03019, 0.04206,-4.18190, 0.73555,253.39299,668.56939,2017.33539, 0.00000, 0.00000, 0.00000,
 6.20000,4380.86510,26.42886,28504.18735,37.46553,-66.56989,-19.65702,733.02022,-16.90874, 0.02799,10.27642,-13.17428,-3.76746, 0.03032, 0.03457,-4.20445, 0.73406,253.02267,670.30156,2017.33539, 0.00000, 0.00000, 0.00000,
 6.30000,4425.49840,23.85026,28446.18230,41.04497,-67.33836,-22.45784,731.70391,-17.04203, 0.15269, 9.76334,-12.57972,-3.48059, 0.03057, 0.02794,-4.21962, 0.73255,252.64746,672.06042,2017.33539, 0.00000, 0.00000, 0.00000,
 6.40000,4468.91933,20.81585,28387.44964,44.61654,-68.01118,-25.29097,730.39202,-17.11472, 0.26245, 9.24969,-11.91127,-3.15181, 0.03075, 0.02224,-4.22455, 0.73105,252.28064,673.84513,2017.33539, 0.00000, 0.00000, 0.00000,
 6.50000,4511.12292,17.30683,28328.02187,48.13747,-68.59452,-28.11255,729.10675,-17.12483, 0.35509, 8.73276,-11.24188,-2.79351, 0.03084, 0.01752,-4.21924, 0.72958,251.93720,675.65485,2017.33539, 0.00000, 0.00000, 0.00000,
 6.60000,4552.10799,13.30720,28267.93088,51.57901,-69.10015,-30.89418,727.86938,-17.07718, 0.42937, 8.21148,-10.63592,-2.41684, 0.03087, 0.01378,-4.20488, 0.72815,251.63157,677.48874,2017.33539, 0.00000, 0.00000, 0.00000,
 6.70000,4591.87675, 8.80371,28207.20761,54.93031,-69.54292,-33.62649,726.69783,-16.98209, 0.48477, 7.68738,-10.14377,-2.03176, 0.03085, 0.01102,-4.18353, 0.72678,251.37587,679.34599,2017.33539, 0.00000, 0.00000, 0.00000,
 6.80000,4630.43399, 3.78567,28145.88189,58.19918,-69.93822,-36.31932,725.60479,-16.85364, 0.52124, 7.16524,-9.79861,-1.64723, 0.03080, 0.00925,-4.15784, 0.72549,251.17867,681.22584,2017.33539, 0.00000, 0.00000, 0.00000,
 6.90000,4667.78611,-1.75543,28083.98234,61.40998,-70.29976,-38.99900,724.59681,-16.70780, 0.53908, 6.65321,-9.61536,-1.27155, 0.03071, 0.00848,-4.13066, 0.72429,251.04434,683.12752,2017.33539, 0.00000, 0.00000, 0.00000,
 7.00000,4703.94016,-7.82616,28021.53648,64.59951,-70.63798,-41.70356,723.67415,-16.56064, 0.53885, 6.16254,-9.59147,-0.91263, 0.03061, 0.00870,-4.10475, 0.72317,250.97295,685.05031,2017.33539, 0.00000, 0.00000, 0.00000,
 7.10000,4738.90289,-14.43161,27958.57087,67.81169,-70.95894,-44.47690,722.83132,-16.42668, 0.52137, 5.70669,-9.70924,-0.57799, 0.03051, 0.00992,-4.08247, 0.72213,250.96061,686.99352,2017.33539, 0.00000, 0.00000, 0.00000,
 7.20000,4772.67991,-21.57572,27895.11142,71.09189,-71.26387,-47.36257,722.05821,-16.31768, 0.48768, 5.30021,-9.93928,-0.27472, 0.03041, 0.01209,-4.06560, 0.72115,251.00023,688.95646,2017.33539, 0.00000, 0.00000, 0.00000,
 7.30000,4805.27521,-29.26159,27831.18362,74.48103,-71.54918,-50.39780,721.34142,-16.24178, 0.43909, 4.95729,-10.24457,-0.00924, 0.03032, 0.01516,-4.05521, 0.72024,251.08242,690.93846,2017.33539, 0.00000, 0.00000, 0.00000,
 7.40000,4836.69075,-37.49178,27766.81286,78.01019,-71.80708,-53.60792,720.66577,-16.20308, 0.37717, 4.69048,-10.58483, 0.21305, 0.03024, 0.01903,-4.05163, 0.71936,251.19652,692.93882,2017.33539, 0.00000, 0.00000, 0.00000,
 7.50000,4866.92650,-46.26853,27702.02475,81.69573,-72.02658,-57.00176,720.01577,-16.20170, 0.30371, 4.50942,-10.92071, 0.38801, 0.03017, 0.02356,-4.05451, 0.71851,251.33159,694.95686,2017.33539, 0.00000, 0.00000, 0.00000,
 7.60000,4895.98060,-55.59389,27636.84525,85.53578,-72.19494,-60.56845,719.37696,-16.23417, 0.22065, 4.42007,-11.21749, 0.51290, 0.03011, 0.02863,-4.06290, 0.71767,251.47738,696.99187,2017.33539, 0.00000, 0.00000, 0.00000,
 7.70000,4923.84976,-65.46988,27571.30092,89.50885,-72.29935,-64.27654,718.73698,-16.29414, 0.13010, 4.42419,-11.44792, 0.58646, 0.03006, 0.03407,-4.07542, 0.71682,251.62501,699.04310,2017.33539, 0.00000, 0.00000, 0.00000,
 7.80000,4950.52985,-75.89852,27505.41894,93.57520,-72.32851,-68.07588,718.08640,-16.37331, 0.03422, 4.51936,-11.59421, 0.60878, 0.03001, 0.03973,-4.09048, 0.71597,251.76762,701.10980,2017.33539, 0.00000, 0.00000, 0.00000,
 7.90000,4976.01645,-86.88189,27439.22711,97.68134,-72.27407,-71.90253,717.41909,-16.46234,-0.06480, 4.70920,-11.64722, 0.58072, 0.03008, 0.04545,-4.10695, 0.71510,251.90062,703.19117,2017.33539, 0.00000, 0.00000, 0.00000,
 8.00000,5000.30543,-98.42226,27372.75371,101.76813,-72.13135,-75.68484,716.73228,-16.55146,-0.16536, 5.01624,-11.60515, 0.50333, 0.03022, 0.05114,-4.12326, 0.71420,252.02175,705.28640,2017.33539, 0.00000, 0.00000, 0.00000,
 8.10000,5023.39350,-110.52216,27306.02741,105.77836,-71.89957,-79.35272,716.02659,-16.63188,-0.26612, 5.42757,-11.48155, 0.37911, 0.03034, 0.05673,-4.13777, 0.71329,252.13113,707.39465,2017.33539, 0.00000, 0.00000, 0.00000,
 8.20000,5045.27883,-123.18444,27239.07711,109.66295,-71.58117,-82.84604,715.30548,-16.69685,-0.36551, 5.92581,-11.29737, 0.21073, 0.03044, 0.06214,-4.14947, 0.71237,252.23087,709.51508,2017.33539, 0.00000, 0.00000, 0.00000,
 8.30000,5065.96149,-136.41242,27171.93176,113.38540,-71.18076,-86.11923,714.57445,-16.74207,-0.46167, 6.49216,-11.07733, 0.00101, 0.03052, 0.06730,-4.15772, 0.71143,252.32455,711.64683,2017.33539, 0.00000, 0.00000, 0.00000,
 8.40000,5085.44372,-150.20995,27104.62022,116.92308,-70.70393,-89.14285,713.84006,-16.76590,-0.55241, 7.10675,-10.84691,-0.24673, 0.03057, 0.07209,-4.16237, 0.71049,252.41652,713.78903,2017.33539, 0.00000, 0.00000, 0.00000,
 8.50000,5103.73004,-164.58154,27037.17119,120.26609,-70.15626,-91.90247,713.10896,-16.76918,-0.63529, 7.74903,-10.62952,-0.52836, 0.03060, 0.07642,-4.16365, 0.70956,252.51120,715.94081,2017.33539, 0.00000, 0.00000, 0.00000,
 8.60000,5120.82724,-179.53251,26969.61313,123.41454,-69.54266,-94.39600,712.38697,-16.75487,-0.70769, 8.39831,-10.44426,-0.83863, 0.03060, 0.08014,-4.16217, 0.70863,252.61248,718.10131,2017.33539, 0.00000, 0.00000, 0.00000,
 8.70000,5136.74428,-195.06903,26901.97432,126.37526,-68.86711,-96.63031,711.67840,-16.72751,-0.76698, 9.03425,-10.30442,-1.17092, 0.03058, 0.08313,-4.15876, 0.70772,252.72318,720.26964,2017.33539, 0.00000, 0.00000, 0.00000,
